nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
2224,-2.38E+00,-6.38E+00,5.78E+00,1.22E+01,-8.23E-02,2.70E-01,2.04E+00
2225,-3.11E+00,-6.08E+00,5.79E+00,1.21E+01,-9.17E-02,2.58E-01,2.87E+00
2226,-3.24E+00,-6.82E+00,5.27E+00,1.21E+01,-4.78E-02,2.35E-01,3.07E+00
2227,-6.07E+00,-5.51E+00,1.41E+01,1.21E+01,-3.21E-03,2.24E-02,2.56E+00
2228,-5.75E+00,-4.22E+00,1.41E+01,1.22E+01,-5.96E-03,2.34E-02,2.44E+00
2229,-5.91E+00,-5.08E+00,1.33E+01,1.21E+01,-5.99E-03,4.39E-02,2.55E+00
2230,-5.15E+00,-5.02E+00,1.37E+01,1.22E+01,-5.85E-03,3.66E-02,2.20E+00
2231,-9.65E+00,6.56E+00,4.40E+00,1.20E+01,7.60E-03,7.25E-02,5.40E+00
2232,-9.60E+00,6.60E+00,3.51E+00,1.20E+01,8.08E-03,6.29E-02,5.59E+00
2233,-9.01E+00,5.81E+00,3.57E+00,1.20E+01,1.77E-02,7.39E-02,5.69E+00
2234,1.84E+01,2.83E+00,1.40E+01,1.24E+01,-1.45E-02,-9.74E-03,-5.46E-01
2235,1.87E+01,2.69E+00,1.30E+01,1.24E+01,-1.68E-02,-1.98E-02,-4.96E-01
2236,1.89E+01,3.47E+00,1.34E+01,1.23E+01,-1.60E-02,-1.47E-02,-4.79E-01
2237,-5.57E+00,1.94E+00,1.34E+01,1.22E+01,1.59E-03,4.71E-02,2.46E+00
2238,-4.64E+00,1.66E+00,1.32E+01,1.22E+01,1.20E-03,5.99E-02,2.06E+00
2239,-5.37E+00,1.54E+00,1.25E+01,1.22E+01,1.89E-03,7.95E-02,2.49E+00
2240,-5.44E+00,9.25E-01,1.32E+01,1.22E+01,-7.92E-04,5.50E-02,2.43E+00
2241,-3.74E+00,5.40E+00,5.69E+00,1.21E+01,1.10E-01,2.62E-01,3.93E+00
2242,-3.82E+00,4.53E+00,5.22E+00,1.20E+01,1.63E-01,2.94E-01,4.89E+00
2243,-3.70E+00,4.37E+00,6.26E+00,1.21E+01,1.29E-01,3.07E-01,4.09E+00
2244,1.99E+01,4.61E+00,1.42E+01,1.23E+01,-1.18E-02,-5.78E-03,-3.49E-01
2245,2.04E+01,4.99E+00,1.35E+01,1.23E+01,-1.17E-02,-8.83E-03,-2.80E-01
2246,1.85E+01,-1.45E+00,1.01E+01,1.23E+01,1.18E-02,-7.49E-02,-4.11E-01
2247,1.85E+01,-2.21E+00,1.04E+01,1.23E+01,1.73E-02,-6.11E-02,-4.37E-01
2248,-1.79E+01,-6.27E+00,8.94E+00,1.20E+01,-2.88E-04,1.23E-02,4.79E+00
2249,-1.80E+01,-5.57E+00,8.53E+00,1.20E+01,-3.45E-04,1.26E-02,4.81E+00
2250,-1.81E+01,-6.56E+00,8.10E+00,1.20E+01,-2.17E-04,1.25E-02,4.84E+00
2251,7.92E+00,2.13E+00,2.49E+00,1.12E+01,-5.11E-01,4.78E-01,-5.92E+00
2252,8.84E+00,2.15E+00,2.54E+00,1.12E+01,-4.93E-01,4.37E-01,-4.06E+00
2253,1.88E+01,-3.24E-02,2.47E+00,9.61E+00,5.40E-02,-1.32E+00,2.69E-01
2254,1.82E+01,4.06E-02,3.16E+00,1.04E+01,2.24E-02,-1.28E+00,3.33E-01
2255,1.76E+01,4.98E-01,2.83E+00,9.81E+00,-3.94E-02,-1.19E+00,2.20E-01
2256,1.84E+01,8.73E-01,2.48E+00,9.25E+00,-3.63E-02,-8.19E-01,5.80E-02
2257,-2.47E+00,4.71E+00,6.59E+00,1.22E+01,1.43E-01,3.46E-01,2.47E+00
2258,-1.72E+00,5.30E+00,7.16E+00,1.23E+01,9.90E-02,3.13E-01,1.15E+00
2259,2.43E+00,-3.14E+00,1.24E+01,1.24E+01,5.25E-04,5.68E-02,-1.81E+00
2260,3.58E+00,-3.29E+00,1.27E+01,1.25E+01,6.38E-03,3.43E-02,-2.09E+00
2261,3.02E+00,-3.96E+00,1.22E+01,1.25E+01,4.97E-03,5.39E-02,-2.01E+00
2262,2.59E+00,-3.60E+00,1.32E+01,1.24E+01,1.45E-03,3.89E-02,-1.68E+00
2263,6.64E+00,-1.45E+00,1.76E+00,6.93E+00,3.14E-01,2.72E-01,-1.06E+01
2264,7.04E+00,-1.17E+00,9.21E-01,4.14E+00,2.21E-01,-1.41E-01,-8.14E+00
2265,7.40E+00,-7.78E-01,1.73E+00,3.29E+00,1.65E-01,-9.37E-01,-7.16E+00
2266,-1.63E+01,-5.77E+00,1.05E+01,1.20E+01,-5.40E-04,1.62E-02,4.67E+00
2267,-1.57E+01,-5.72E+00,9.21E+00,1.20E+01,-6.85E-04,2.13E-02,4.73E+00
2268,-1.68E+01,-5.64E+00,9.72E+00,1.20E+01,-2.63E-04,1.57E-02,4.73E+00
2269,-1.63E+01,-6.46E+00,9.45E+00,1.20E+01,-1.98E-04,1.83E-02,4.72E+00
2270,-7.80E+00,-4.92E+00,1.22E+01,1.21E+01,-5.65E-03,5.51E-02,3.33E+00
2271,-7.99E+00,-4.76E+00,1.12E+01,1.21E+01,-7.54E-03,7.27E-02,3.54E+00
2272,-8.38E+00,-5.81E+00,1.19E+01,1.21E+01,-4.01E-03,5.42E-02,3.52E+00
2273,2.11E+00,1.18E+00,1.33E+01,1.24E+01,-9.19E-03,4.14E-02,-1.57E+00
2274,2.44E+00,8.16E-01,1.23E+01,1.24E+01,-9.88E-03,5.74E-02,-1.96E+00
2275,2.49E+00,1.58E+00,1.26E+01,1.24E+01,-1.06E-02,5.35E-02,-1.84E+00
2276,-2.25E+01,-6.54E+00,8.69E+00,1.20E+01,0.00E+00,0.00E+00,4.83E+00
2277,-2.25E+01,-6.54E+00,7.55E+00,1.20E+01,0.00E+00,0.00E+00,4.87E+00
2278,-8.93E+00,5.96E+00,5.20E+00,1.20E+01,1.30E-02,9.30E-02,5.25E+00
2279,-9.63E+00,5.69E+00,5.15E+00,1.20E+01,1.10E-02,8.03E-02,5.28E+00
2280,-9.14E+00,6.31E+00,5.85E+00,1.20E+01,8.62E-03,9.23E-02,5.05E+00
2281,1.65E+00,1.24E+00,7.10E+00,1.29E+01,-2.22E-01,3.74E-01,-9.35E+00
2282,2.37E+00,1.49E+00,6.36E+00,1.31E+01,-5.59E-01,4.61E-01,-1.31E+01
2283,2.49E+00,1.71E+00,7.25E+00,1.28E+01,-2.22E-01,2.32E-01,-8.17E+00
2284,1.71E+00,1.92E+00,6.24E+00,1.31E+01,-1.83E-01,8.06E-01,-1.20E+01
2285,1.96E+01,-1.86E+00,1.35E+01,1.23E+01,6.52E-04,-1.87E-02,-3.68E-01
2286,1.90E+01,-9.65E-01,1.40E+01,1.23E+01,-2.92E-03,-1.32E-02,-4.59E-01
2287,1.87E+01,-1.70E+00,1.31E+01,1.23E+01,1.20E-03,-2.42E-02,-4.86E-01
2288,1.89E+01,-8.74E-01,1.31E+01,1.23E+01,-2.78E-03,-2.44E-02,-4.54E-01
2289,-1.19E+01,3.87E+00,1.69E+00,1.20E+01,7.69E-03,2.09E-02,5.70E+00
2290,-1.28E+01,3.59E+00,1.74E+00,1.20E+01,5.01E-03,1.74E-02,5.56E+00
2291,-1.21E+01,3.00E+00,2.02E+00,1.20E+01,6.59E-03,2.44E-02,5.69E+00
2292,-1.20E+01,3.12E+00,1.09E+00,1.20E+01,7.26E-03,1.39E-02,5.77E+00
2293,3.45E+00,4.51E+00,1.02E+01,1.25E+01,-2.48E-02,1.04E-01,-2.78E+00
2294,3.22E+00,3.78E+00,1.10E+01,1.25E+01,-2.01E-02,8.19E-02,-2.43E+00
2295,2.57E+00,3.59E+00,1.02E+01,1.25E+01,-2.33E-02,1.26E-01,-2.65E+00
2296,2.88E+00,4.96E+00,1.08E+01,1.25E+01,-1.12E-02,1.03E-01,-2.26E+00
2297,-1.94E+00,4.76E-01,4.16E+00,1.05E+01,4.11E-01,1.14E+00,2.44E+01
2298,-1.32E+00,9.50E-01,4.99E+00,1.11E+01,8.13E-01,1.81E+00,1.53E+01
2299,-2.09E+00,1.47E+00,4.16E+00,1.12E+01,7.18E-01,8.84E-01,1.59E+01
2300,-1.20E+00,1.22E+00,3.88E+00,1.05E+01,1.55E+00,1.25E+00,2.23E+01
2301,-2.61E+00,-1.45E+00,1.19E+01,1.22E+01,-1.03E-02,1.25E-01,1.02E+00
2302,-2.19E+00,-2.20E+00,1.23E+01,1.23E+01,-1.21E-02,1.07E-01,7.32E-01
2303,-2.66E+00,-2.63E+00,1.18E+01,1.22E+01,-1.73E-02,1.25E-01,1.07E+00
2304,-3.15E+00,-2.29E+00,1.21E+01,1.22E+01,-1.20E-02,1.08E-01,1.34E+00
2305,-1.52E+01,-6.54E+00,1.50E+01,1.20E+01,-4.70E-04,0.00E+00,4.46E+00
2306,-1.46E+01,-5.57E+00,1.50E+01,1.20E+01,-6.99E-04,0.00E+00,4.41E+00
2307,-1.52E+01,-5.89E+00,1.45E+01,1.20E+01,-5.34E-04,2.14E-03,4.46E+00
2308,-1.46E+01,-6.40E+00,1.40E+01,1.20E+01,-4.24E-04,5.75E-03,4.41E+00
2309,1.30E+00,-3.44E+00,1.03E+01,1.25E+01,-5.53E-03,1.54E-01,-2.00E+00
2310,1.88E+00,-3.48E+00,1.09E+01,1.25E+01,-3.71E-04,1.13E-01,-2.05E+00
2311,2.11E+00,-3.63E+00,9.95E+00,1.25E+01,6.06E-03,1.42E-01,-2.64E+00
2312,8.93E+00,3.01E+00,8.87E-01,1.21E+01,2.82E-02,2.26E-01,-4.08E+00
2313,9.89E+00,3.19E+00,8.07E-01,1.22E+01,6.73E-02,1.90E-01,-2.90E+00
2314,9.29E+00,3.32E+00,1.62E+00,1.26E+01,-6.47E-02,2.72E-01,-3.78E+00
2315,9.00E+00,4.13E+00,8.90E-01,1.26E+01,-6.86E-03,1.15E-01,-4.31E+00
2316,9.28E+00,-9.17E-01,1.44E+00,4.42E+00,-3.08E-02,-6.38E-01,-2.69E+00
2317,8.70E+00,-1.16E+00,1.01E+00,4.59E+00,1.18E-02,-1.65E-01,-3.55E+00
2318,-3.94E-01,-2.18E+00,1.43E+01,1.23E+01,-5.91E-03,2.55E-02,-2.79E-01
2319,-9.85E-01,-3.05E+00,1.42E+01,1.23E+01,-6.49E-03,2.88E-02,4.69E-02
2320,1.44E+01,-4.36E+00,2.51E+00,1.24E+01,6.35E-02,1.01E-01,-8.80E-01
2321,1.38E+01,-4.07E+00,1.77E+00,1.24E+01,2.80E-02,1.27E-01,-9.76E-01
2322,2.96E+00,-6.64E+00,8.80E+00,1.25E+01,4.59E-03,1.50E-01,-2.97E+00
2323,3.34E+00,-6.59E+00,7.95E+00,1.26E+01,3.47E-03,1.66E-01,-3.54E+00
2324,3.68E+00,-6.09E+00,8.46E+00,1.26E+01,1.44E-02,1.33E-01,-3.48E+00
2325,2.72E+00,-5.99E+00,8.16E+00,1.25E+01,-1.73E-03,1.81E-01,-3.27E+00
2326,-1.11E+00,-6.09E+00,6.80E+00,1.23E+01,-8.33E-02,2.88E-01,2.32E-01
2327,-8.70E-01,-5.16E+00,6.83E+00,1.23E+01,-1.34E-01,3.38E-01,-8.78E-02
2328,-1.37E+00,-5.15E+00,6.16E+00,1.23E+01,-1.75E-01,3.48E-01,8.77E-01
2329,6.83E+00,-6.59E+00,2.56E+00,1.27E+01,2.07E-02,1.00E-01,-5.89E+00
2330,6.30E+00,-6.65E+00,3.35E+00,1.27E+01,1.71E-02,1.27E-01,-5.94E+00
2331,6.76E+00,-5.81E+00,2.97E+00,1.27E+01,4.78E-02,1.15E-01,-6.07E+00
